Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin,Primary Artist,Record Label Frequency Encoded,Genres_encoded,Featured_Artist(s),Artist Centrality,mood_score,energy_profile,album_id
spotify:track:0hptJuXp5wFv3Yye2tvqY7,Eternal Return,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,274264,1.0,True,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.401,0.803,1.0,-7.089,0.0,0.0387,0.238,5.63e-06,0.44,0.718,82.892,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,57.709620845164515,40.27892699556984,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:7pqlgaLGGesIh2N95k7DnZ,Panpsych,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,242031,1.0,False,"hard rock, glam rock, blues rock, boogie rock, rock, vinyl, psychedelic rock, garage rock, psychedelic",KGLW (King Gizzard & the Lizard Wizard),0.488,0.782,0.0,-6.096,1.0,0.0433,0.472,0.0,0.651,0.662,102.382,,df_nmf,King Gizzard & The Lizard Wizard,1.0,39.5731506891778,[''],6.304936552791753,67.71379655921163,49.271256336727724,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:7pqlgaLGGesIh2N95k7DnZ,Panpsych,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,242031,1.0,False,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.488,0.782,0.0,-6.096,1.0,0.0433,0.472,0.0,0.651,0.662,102.382,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,67.71379655921163,49.271256336727724,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:7pqlgaLGGesIh2N95k7DnZ,Panpsych,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,242031,1.0,False,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.488,0.782,0.0,-6.096,1.0,0.0433,0.472,0.0,0.651,0.662,102.382,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,67.71379655921163,49.271256336727724,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:5dsfQyuSTKFhxswXLhI9bO,Spacesick,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,290614,1.0,True,"hard rock, glam rock, blues rock, boogie rock, rock, vinyl, psychedelic rock, garage rock, psychedelic",KGLW (King Gizzard & the Lizard Wizard),0.21,0.75,7.0,-7.031,1.0,0.0458,0.688,9.61e-05,0.107,0.363,161.548,,df_nmf,King Gizzard & The Lizard Wizard,1.0,39.5731506891778,[''],6.304936552791753,21.372139635877733,74.84766994859594,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:5dsfQyuSTKFhxswXLhI9bO,Spacesick,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,290614,1.0,True,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.21,0.75,7.0,-7.031,1.0,0.0458,0.688,9.61e-05,0.107,0.363,161.548,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,21.372139635877733,74.84766994859594,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:5dsfQyuSTKFhxswXLhI9bO,Spacesick,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,290614,1.0,True,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.21,0.75,7.0,-7.031,1.0,0.0458,0.688,9.61e-05,0.107,0.363,161.548,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,21.372139635877733,74.84766994859594,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:3vPJI4YMeXCypIbDwka9gG,Aerodynamic,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,286764,1.0,False,"hard rock, glam rock, blues rock, boogie rock, rock, vinyl, psychedelic rock, garage rock, psychedelic",KGLW (King Gizzard & the Lizard Wizard),0.413,0.871,4.0,-5.365,0.0,0.0456,0.455,0.0,0.424,0.453,84.487,,df_nmf,King Gizzard & The Lizard Wizard,1.0,39.5731506891778,[''],6.304936552791753,46.589276766327046,41.767394373074566,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:3vPJI4YMeXCypIbDwka9gG,Aerodynamic,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,286764,1.0,False,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.413,0.871,4.0,-5.365,0.0,0.0456,0.455,0.0,0.424,0.453,84.487,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,46.589276766327046,41.767394373074566,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:3vPJI4YMeXCypIbDwka9gG,Aerodynamic,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,286764,1.0,False,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.413,0.871,4.0,-5.365,0.0,0.0456,0.455,0.0,0.424,0.453,84.487,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,46.589276766327046,41.767394373074566,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:3p5I6jijQnWz7RrsFdlEMy,Sea of Doubt,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,264867,1.0,False,"hard rock, glam rock, blues rock, boogie rock, rock, vinyl, psychedelic rock, garage rock, psychedelic",KGLW (King Gizzard & the Lizard Wizard),0.537,0.828,6.0,-6.689,1.0,0.0355,0.496,0.000235,0.101,0.557,133.423,,df_nmf,King Gizzard & The Lizard Wizard,1.0,39.5731506891778,[''],6.304936552791753,42.662017705027566,62.672296847394726,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:3p5I6jijQnWz7RrsFdlEMy,Sea of Doubt,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,264867,1.0,False,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.537,0.828,6.0,-6.689,1.0,0.0355,0.496,0.000235,0.101,0.557,133.423,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,42.662017705027566,62.672296847394726,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:3p5I6jijQnWz7RrsFdlEMy,Sea of Doubt,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,264867,1.0,False,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.537,0.828,6.0,-6.689,1.0,0.0355,0.496,0.000235,0.101,0.557,133.423,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,42.662017705027566,62.672296847394726,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:1d4AySjvxfL7o090jL7Sjq,Silent Spirit,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,268896,1.0,False,"hard rock, glam rock, blues rock, boogie rock, rock, vinyl, psychedelic rock, garage rock, psychedelic",KGLW (King Gizzard & the Lizard Wizard),0.572,0.664,1.0,-5.739,0.0,0.0425,0.46,0.000313,0.108,0.776,100.502,,df_nmf,King Gizzard & The Lizard Wizard,1.0,39.5731506891778,[''],6.304936552791753,53.45164523133456,48.55009455152392,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:1d4AySjvxfL7o090jL7Sjq,Silent Spirit,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,268896,1.0,False,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.572,0.664,1.0,-5.739,0.0,0.0425,0.46,0.000313,0.108,0.776,100.502,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,53.45164523133456,48.55009455152392,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:1d4AySjvxfL7o090jL7Sjq,Silent Spirit,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,268896,1.0,False,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.572,0.664,1.0,-5.739,0.0,0.0425,0.46,0.000313,0.108,0.776,100.502,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,53.45164523133456,48.55009455152392,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:0HCu9M9AMT2lT8MsCfvVtb,Grow Wings and Fly,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,308424,1.0,False,"hard rock, glam rock, blues rock, boogie rock, rock, vinyl, psychedelic rock, garage rock, psychedelic",KGLW (King Gizzard & the Lizard Wizard),0.233,0.75,1.0,-7.264,1.0,0.0496,0.367,0.00158,0.105,0.501,157.768,,df_nmf,King Gizzard & The Lizard Wizard,1.0,39.5731506891778,[''],6.304936552791753,27.945131117421084,73.08409758782639,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:0HCu9M9AMT2lT8MsCfvVtb,Grow Wings and Fly,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,308424,1.0,False,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.233,0.75,1.0,-7.264,1.0,0.0496,0.367,0.00158,0.105,0.501,157.768,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,27.945131117421084,73.08409758782639,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:0HCu9M9AMT2lT8MsCfvVtb,Grow Wings and Fly,Phantom Island,King Gizzard & The Lizard Wizard,2025-06-13,308424,1.0,False,"psychedelic rock, garage rock, psychedelic, progressive rock, australian, rock, psychedelic pop, thrash metal, australia, neo-psychedelia",KGLW (King Gizzard & the Lizard Wizard),0.233,0.75,1.0,-7.264,1.0,0.0496,0.367,0.00158,0.105,0.501,157.768,,df_nmf,King Gizzard & The Lizard Wizard,1.0,28.086400855788987,[''],6.304936552791753,27.945131117421084,73.08409758782639,king_gizzard_&_the_lizard_wizard_phantom_island
spotify:track:4QnSHjZUJDJi8TRr4PJUfD,Running Joke / Paper Machete - Alive in the Catacombs,Alive in the Catacombs,Queens of the Stone Age,2025-06-13,332364,1.0,False,"stoner rock, rock, alternative rock, hard rock, alternative, stoner, desert rock, metal, indie, american",Matador,0.448,0.118,4.0,-13.476,0.0,0.0395,0.772,0.0,0.0853,0.278,145.726,,df_nmf,Queens of the Stone Age,57.70103092783505,60.62655279393963,[''],1.0,26.80002505428429,64.78436481795504,queens_of_the_stone_age_alive_in_the_catacombs
spotify:track:0P875lNv5kxEecFDBEZ4l4,Kalopsia - Alive in the Catacombs,Alive in the Catacombs,Queens of the Stone Age,2025-06-13,314603,1.0,False,"stoner rock, rock, alternative rock, hard rock, alternative, stoner, desert rock, metal, indie, american",Matador,0.299,0.149,10.0,-11.439,1.0,0.033,0.609,1.69e-05,0.0865,0.105,84.807,,df_nmf,Queens of the Stone Age,57.70103092783505,60.62655279393963,[''],1.0,13.538291297811924,38.921420137255076,queens_of_the_stone_age_alive_in_the_catacombs
spotify:track:66Jr1GzJUs1DPYG5agErcW,Villains of Circumstance - Alive in the Catacombs,Alive in the Catacombs,Queens of the Stone Age,2025-06-13,357226,1.0,False,"stoner rock, rock, alternative rock, hard rock, alternative, stoner, desert rock, metal, indie, american",Matador,0.321,0.0793,11.0,-14.716,0.0,0.0357,0.867,0.0,0.257,0.0484,110.399,,df_nmf,Queens of the Stone Age,57.70103092783505,60.62655279393963,[''],1.0,19.156338733923505,48.69744710885411,queens_of_the_stone_age_alive_in_the_catacombs
spotify:track:4NRWoSmeBypTvGB0ghBu4G,Suture Up Your Future - Alive in the Catacombs,Alive in the Catacombs,Queens of the Stone Age,2025-06-13,278041,1.0,False,"stoner rock, rock, alternative rock, hard rock, alternative, stoner, desert rock, metal, indie, american",Matador,0.352,0.157,4.0,-15.075,0.0,0.0364,0.746,0.00143,0.35,0.304,112.883,,df_nmf,Queens of the Stone Age,57.70103092783505,60.62655279393963,[''],1.0,34.8488391514949,49.6654562887861,queens_of_the_stone_age_alive_in_the_catacombs
spotify:track:3CSU0WfSWqGE3nd4WMKvlA,I Never Came - Alive in the Catacombs,Alive in the Catacombs,Queens of the Stone Age,2025-06-13,341792,1.0,False,"stoner rock, rock, alternative rock, hard rock, alternative, stoner, desert rock, metal, indie, american",Matador,0.652,0.263,2.0,-11.907,1.0,0.0278,0.259,0.000124,0.409,0.278,105.316,,df_nmf,Queens of the Stone Age,57.70103092783505,60.62655279393963,[''],1.0,48.61491565057625,47.778833775757526,queens_of_the_stone_age_alive_in_the_catacombs
spotify:track:3p2m9f4U9Cx9LUqFicatt6,Family Life,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,170116,1.0,False,"rock, singer-songwriter, canadian, folk rock, classic rock, alternative, folk, favorite albums",Reprise,0.455,0.48,7.0,-12.618,1.0,0.0385,0.241,0.0,0.0784,0.576,162.218,,df_nmf,Neil Young,8.371134020618557,74.53076138929944,['neil young and the chrome hearts'],42.42098503783651,39.12335059295139,72.56816587799746,neil_young_talkin_to_the_trees
spotify:track:3p2m9f4U9Cx9LUqFicatt6,Family Life,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,170116,1.0,False,"folk, sad, druggy, album rock, country-rock, classic rock, singer-songwriter, rock",Reprise,0.455,0.48,7.0,-12.618,1.0,0.0385,0.241,0.0,0.0784,0.576,162.218,,df_nmf,Neil Young,8.371134020618557,72.01568995624856,['neil young and the chrome hearts'],42.42098503783651,39.12335059295139,72.56816587799746,neil_young_talkin_to_the_trees
spotify:track:3p2m9f4U9Cx9LUqFicatt6,Family Life,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,170116,1.0,False,"folk, rock, folk rock",Reprise,0.455,0.48,7.0,-12.618,1.0,0.0385,0.241,0.0,0.0784,0.576,162.218,,df_nmf,Neil Young,8.371134020618557,71.31148948708602,['neil young and the chrome hearts'],42.42098503783651,39.12335059295139,72.56816587799746,neil_young_talkin_to_the_trees
spotify:track:3p2m9f4U9Cx9LUqFicatt6,Family Life,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,170116,1.0,False,"classic rock, singer-songwriter, rock",Reprise,0.455,0.48,7.0,-12.618,1.0,0.0385,0.241,0.0,0.0784,0.576,162.218,,df_nmf,Neil Young,8.371134020618557,74.02005956844505,['neil young and the chrome hearts'],42.42098503783651,39.12335059295139,72.56816587799746,neil_young_talkin_to_the_trees
spotify:track:3p2m9f4U9Cx9LUqFicatt6,Family Life,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,170116,1.0,False,"classic rock, singer-songwriter, rock, folk, folk rock, canadian, country, alt-country, neil young",Reprise,0.455,0.48,7.0,-12.618,1.0,0.0385,0.241,0.0,0.0784,0.576,162.218,,df_nmf,Neil Young,8.371134020618557,68.53367307239282,['neil young and the chrome hearts'],42.42098503783651,39.12335059295139,72.56816587799746,neil_young_talkin_to_the_trees
spotify:track:2dc6QqdRmzhnbN0rlR6LSN,Dark Mirage,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,339888,1.0,False,"rock, singer-songwriter, canadian, folk rock, classic rock, alternative, folk, favorite albums",Reprise,0.444,0.695,0.0,-10.965,1.0,0.0487,0.0848,0.00113,0.0588,0.482,112.935,,df_nmf,Neil Young,8.371134020618557,74.53076138929944,['neil young and the chrome hearts'],42.42098503783651,33.972440287289125,51.73094098741977,neil_young_talkin_to_the_trees
spotify:track:2dc6QqdRmzhnbN0rlR6LSN,Dark Mirage,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,339888,1.0,False,"folk, sad, druggy, album rock, country-rock, classic rock, singer-songwriter, rock",Reprise,0.444,0.695,0.0,-10.965,1.0,0.0487,0.0848,0.00113,0.0588,0.482,112.935,,df_nmf,Neil Young,8.371134020618557,72.01568995624856,['neil young and the chrome hearts'],42.42098503783651,33.972440287289125,51.73094098741977,neil_young_talkin_to_the_trees
spotify:track:2dc6QqdRmzhnbN0rlR6LSN,Dark Mirage,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,339888,1.0,False,"folk, rock, folk rock",Reprise,0.444,0.695,0.0,-10.965,1.0,0.0487,0.0848,0.00113,0.0588,0.482,112.935,,df_nmf,Neil Young,8.371134020618557,71.31148948708602,['neil young and the chrome hearts'],42.42098503783651,33.972440287289125,51.73094098741977,neil_young_talkin_to_the_trees
spotify:track:2dc6QqdRmzhnbN0rlR6LSN,Dark Mirage,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,339888,1.0,False,"classic rock, singer-songwriter, rock",Reprise,0.444,0.695,0.0,-10.965,1.0,0.0487,0.0848,0.00113,0.0588,0.482,112.935,,df_nmf,Neil Young,8.371134020618557,74.02005956844505,['neil young and the chrome hearts'],42.42098503783651,33.972440287289125,51.73094098741977,neil_young_talkin_to_the_trees
spotify:track:2dc6QqdRmzhnbN0rlR6LSN,Dark Mirage,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,339888,1.0,False,"classic rock, singer-songwriter, rock, folk, folk rock, canadian, country, alt-country, neil young",Reprise,0.444,0.695,0.0,-10.965,1.0,0.0487,0.0848,0.00113,0.0588,0.482,112.935,,df_nmf,Neil Young,8.371134020618557,68.53367307239282,['neil young and the chrome hearts'],42.42098503783651,33.972440287289125,51.73094098741977,neil_young_talkin_to_the_trees
spotify:track:6iniI3wJxXnWwaTMrofiCt,First Fire of Winter,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,283542,1.0,False,"rock, singer-songwriter, canadian, folk rock, classic rock, alternative, folk, favorite albums",Reprise,0.453,0.368,0.0,-13.339,1.0,0.0309,0.295,3.35e-05,0.116,0.137,116.91,,df_nmf,Neil Young,8.371134020618557,74.53076138929944,['neil young and the chrome hearts'],42.42098503783651,22.44696843160181,52.29081918019833,neil_young_talkin_to_the_trees
spotify:track:6iniI3wJxXnWwaTMrofiCt,First Fire of Winter,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,283542,1.0,False,"folk, sad, druggy, album rock, country-rock, classic rock, singer-songwriter, rock",Reprise,0.453,0.368,0.0,-13.339,1.0,0.0309,0.295,3.35e-05,0.116,0.137,116.91,,df_nmf,Neil Young,8.371134020618557,72.01568995624856,['neil young and the chrome hearts'],42.42098503783651,22.44696843160181,52.29081918019833,neil_young_talkin_to_the_trees
spotify:track:6iniI3wJxXnWwaTMrofiCt,First Fire of Winter,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,283542,1.0,False,"folk, rock, folk rock",Reprise,0.453,0.368,0.0,-13.339,1.0,0.0309,0.295,3.35e-05,0.116,0.137,116.91,,df_nmf,Neil Young,8.371134020618557,71.31148948708602,['neil young and the chrome hearts'],42.42098503783651,22.44696843160181,52.29081918019833,neil_young_talkin_to_the_trees
spotify:track:6iniI3wJxXnWwaTMrofiCt,First Fire of Winter,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,283542,1.0,False,"classic rock, singer-songwriter, rock",Reprise,0.453,0.368,0.0,-13.339,1.0,0.0309,0.295,3.35e-05,0.116,0.137,116.91,,df_nmf,Neil Young,8.371134020618557,74.02005956844505,['neil young and the chrome hearts'],42.42098503783651,22.44696843160181,52.29081918019833,neil_young_talkin_to_the_trees
spotify:track:6iniI3wJxXnWwaTMrofiCt,First Fire of Winter,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,283542,1.0,False,"classic rock, singer-songwriter, rock, folk, folk rock, canadian, country, alt-country, neil young",Reprise,0.453,0.368,0.0,-13.339,1.0,0.0309,0.295,3.35e-05,0.116,0.137,116.91,,df_nmf,Neil Young,8.371134020618557,68.53367307239282,['neil young and the chrome hearts'],42.42098503783651,22.44696843160181,52.29081918019833,neil_young_talkin_to_the_trees
spotify:track:21k8qO81uZKZE3FYsKaSjm,Silver Eagle,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,197528,1.0,False,"rock, singer-songwriter, canadian, folk rock, classic rock, alternative, folk, favorite albums",Reprise,0.538,0.51,7.0,-11.624,1.0,0.0246,0.0919,0.000685,0.336,0.692,76.887,,df_nmf,Neil Young,8.371134020618557,74.53076138929944,['neil young and the chrome hearts'],42.42098503783651,57.998997828628696,35.518204497633995,neil_young_talkin_to_the_trees
spotify:track:21k8qO81uZKZE3FYsKaSjm,Silver Eagle,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,197528,1.0,False,"folk, sad, druggy, album rock, country-rock, classic rock, singer-songwriter, rock",Reprise,0.538,0.51,7.0,-11.624,1.0,0.0246,0.0919,0.000685,0.336,0.692,76.887,,df_nmf,Neil Young,8.371134020618557,72.01568995624856,['neil young and the chrome hearts'],42.42098503783651,57.998997828628696,35.518204497633995,neil_young_talkin_to_the_trees
spotify:track:21k8qO81uZKZE3FYsKaSjm,Silver Eagle,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,197528,1.0,False,"folk, rock, folk rock",Reprise,0.538,0.51,7.0,-11.624,1.0,0.0246,0.0919,0.000685,0.336,0.692,76.887,,df_nmf,Neil Young,8.371134020618557,71.31148948708602,['neil young and the chrome hearts'],42.42098503783651,57.998997828628696,35.518204497633995,neil_young_talkin_to_the_trees
spotify:track:21k8qO81uZKZE3FYsKaSjm,Silver Eagle,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,197528,1.0,False,"classic rock, singer-songwriter, rock",Reprise,0.538,0.51,7.0,-11.624,1.0,0.0246,0.0919,0.000685,0.336,0.692,76.887,,df_nmf,Neil Young,8.371134020618557,74.02005956844505,['neil young and the chrome hearts'],42.42098503783651,57.998997828628696,35.518204497633995,neil_young_talkin_to_the_trees
spotify:track:21k8qO81uZKZE3FYsKaSjm,Silver Eagle,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,197528,1.0,False,"classic rock, singer-songwriter, rock, folk, folk rock, canadian, country, alt-country, neil young",Reprise,0.538,0.51,7.0,-11.624,1.0,0.0246,0.0919,0.000685,0.336,0.692,76.887,,df_nmf,Neil Young,8.371134020618557,68.53367307239282,['neil young and the chrome hearts'],42.42098503783651,57.998997828628696,35.518204497633995,neil_young_talkin_to_the_trees
spotify:track:7mBjpXsB5hb1JB2CmKuUuo,Lets Roll Again,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,209948,1.0,False,"rock, singer-songwriter, canadian, folk rock, classic rock, alternative, folk, favorite albums",Reprise,0.179,0.778,9.0,-9.201,1.0,0.0468,0.17,0.0,0.293,0.427,178.72,,df_nmf,Neil Young,8.371134020618557,74.53076138929944,['neil young and the chrome hearts'],42.42098503783651,30.425505261399707,81.4528263359287,neil_young_talkin_to_the_trees
spotify:track:7mBjpXsB5hb1JB2CmKuUuo,Lets Roll Again,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,209948,1.0,False,"folk, sad, druggy, album rock, country-rock, classic rock, singer-songwriter, rock",Reprise,0.179,0.778,9.0,-9.201,1.0,0.0468,0.17,0.0,0.293,0.427,178.72,,df_nmf,Neil Young,8.371134020618557,72.01568995624856,['neil young and the chrome hearts'],42.42098503783651,30.425505261399707,81.4528263359287,neil_young_talkin_to_the_trees
spotify:track:7mBjpXsB5hb1JB2CmKuUuo,Lets Roll Again,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,209948,1.0,False,"folk, rock, folk rock",Reprise,0.179,0.778,9.0,-9.201,1.0,0.0468,0.17,0.0,0.293,0.427,178.72,,df_nmf,Neil Young,8.371134020618557,71.31148948708602,['neil young and the chrome hearts'],42.42098503783651,30.425505261399707,81.4528263359287,neil_young_talkin_to_the_trees
spotify:track:7mBjpXsB5hb1JB2CmKuUuo,Lets Roll Again,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,209948,1.0,False,"classic rock, singer-songwriter, rock",Reprise,0.179,0.778,9.0,-9.201,1.0,0.0468,0.17,0.0,0.293,0.427,178.72,,df_nmf,Neil Young,8.371134020618557,74.02005956844505,['neil young and the chrome hearts'],42.42098503783651,30.425505261399707,81.4528263359287,neil_young_talkin_to_the_trees
spotify:track:7mBjpXsB5hb1JB2CmKuUuo,Lets Roll Again,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,209948,1.0,False,"classic rock, singer-songwriter, rock, folk, folk rock, canadian, country, alt-country, neil young",Reprise,0.179,0.778,9.0,-9.201,1.0,0.0468,0.17,0.0,0.293,0.427,178.72,,df_nmf,Neil Young,8.371134020618557,68.53367307239282,['neil young and the chrome hearts'],42.42098503783651,30.425505261399707,81.4528263359287,neil_young_talkin_to_the_trees
spotify:track:6Q6swdYn4t5NO3eyU91g39,big change,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,173891,1.0,False,"rock, singer-songwriter, canadian, folk rock, classic rock, alternative, folk, favorite albums",Reprise,0.299,0.787,7.0,-9.368,1.0,0.0419,0.148,0.0,0.528,0.364,92.405,,df_nmf,Neil Young,8.371134020618557,74.53076138929944,['neil young and the chrome hearts'],42.42098503783651,42.49665942876232,43.45098413487575,neil_young_talkin_to_the_trees
spotify:track:6Q6swdYn4t5NO3eyU91g39,big change,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,173891,1.0,False,"folk, sad, druggy, album rock, country-rock, classic rock, singer-songwriter, rock",Reprise,0.299,0.787,7.0,-9.368,1.0,0.0419,0.148,0.0,0.528,0.364,92.405,,df_nmf,Neil Young,8.371134020618557,72.01568995624856,['neil young and the chrome hearts'],42.42098503783651,42.49665942876232,43.45098413487575,neil_young_talkin_to_the_trees
spotify:track:6Q6swdYn4t5NO3eyU91g39,big change,Talkin to the Trees,"Neil Young,neil young and the chrome hearts",2025-06-13,173891,1.0,False,"folk, rock, folk rock",Reprise,0.299,0.787,7.0,-9.368,1.0,0.0419,0.148,0.0,0.528,0.364,92.405,,df_nmf,Neil Young,8.371134020618557,71.31148948708602,['neil young and the chrome hearts'],42.42098503783651,42.49665942876232,43.45098413487575,neil_young_talkin_to_the_trees
